parcel_id,hub_id,date,origin_zone,destination_zone,service_type,seller_type,parcel_size_band,parcel_weight_band,promised_delivery_days,actual_delivery_days,delivery_outcome,failure_reason,attempt_count,is_redelivery,was_late,customer_contact_made,priority_flag,peak_day_flag
P0010102,HUB_E_WEST,2026-05-10,North,Metro,standard,marketplace,XS,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010103,HUB_E_WEST,2026-05-10,West,West,standard,small_business,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0010104,HUB_E_WEST,2026-05-10,East,West,standard,marketplace,M,5-10kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0010105,HUB_E_WEST,2026-05-10,Metro,River,standard,direct_seller,L,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010106,HUB_E_WEST,2026-05-10,Metro,South,express,direct_seller,M,0-1kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0010107,HUB_E_WEST,2026-05-10,East,Metro,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010108,HUB_E_WEST,2026-05-10,West,South,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010109,HUB_E_WEST,2026-05-10,River,Metro,standard,marketplace,S,1-3kg,2,2,failed,rider capacity,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010110,HUB_E_WEST,2026-05-10,River,River,express,marketplace,XL,3-5kg,1,1,failed,hub backlog,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0010111,HUB_E_WEST,2026-05-10,Metro,South,standard,enterprise,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010112,HUB_E_WEST,2026-05-11,South,Metro,standard,small_business,L,3-5kg,2,2,failed,bad address,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010113,HUB_E_WEST,2026-05-11,East,East,economy,direct_seller,L,0-1kg,3,3,failed,hub backlog,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0010114,HUB_E_WEST,2026-05-11,River,North,standard,direct_seller,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010115,HUB_E_WEST,2026-05-11,Metro,Metro,express,enterprise,L,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010116,HUB_E_WEST,2026-05-11,River,Metro,economy,direct_seller,S,3-5kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010117,HUB_E_WEST,2026-05-11,North,South,standard,small_business,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0010118,HUB_E_WEST,2026-05-11,North,South,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010119,HUB_E_WEST,2026-05-11,South,Metro,standard,marketplace,XS,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010120,HUB_E_WEST,2026-05-11,River,East,economy,marketplace,XS,0-1kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010121,HUB_E_WEST,2026-05-11,Metro,Remote,express,small_business,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010122,HUB_E_WEST,2026-05-11,West,East,economy,direct_seller,L,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010123,HUB_E_WEST,2026-05-11,East,Remote,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010124,HUB_E_WEST,2026-05-11,North,North,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010125,HUB_E_WEST,2026-05-11,East,South,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010126,HUB_E_WEST,2026-05-11,North,Metro,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010127,HUB_E_WEST,2026-05-11,South,Metro,economy,marketplace,M,10kg+,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010128,HUB_E_WEST,2026-05-11,River,Metro,standard,marketplace,XL,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010129,HUB_E_WEST,2026-05-11,River,South,express,marketplace,M,10kg+,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0010130,HUB_E_WEST,2026-05-11,West,East,standard,small_business,M,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010131,HUB_E_WEST,2026-05-11,River,River,express,marketplace,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010132,HUB_E_WEST,2026-05-11,Metro,East,standard,direct_seller,M,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010133,HUB_E_WEST,2026-05-11,River,North,economy,direct_seller,XS,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010134,HUB_E_WEST,2026-05-11,River,Remote,economy,marketplace,M,3-5kg,3,4,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,TRUE
P0010135,HUB_E_WEST,2026-05-11,West,River,standard,small_business,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010136,HUB_E_WEST,2026-05-11,Metro,North,standard,marketplace,XL,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010137,HUB_E_WEST,2026-05-11,Metro,Metro,economy,small_business,XS,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010138,HUB_E_WEST,2026-05-11,Metro,River,economy,enterprise,M,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010139,HUB_E_WEST,2026-05-11,South,Metro,standard,enterprise,XS,0-1kg,2,2,delivered_on_time,,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0010140,HUB_E_WEST,2026-05-11,South,Metro,express,small_business,XS,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010141,HUB_E_WEST,2026-05-11,East,Remote,express,marketplace,L,1-3kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0010142,HUB_E_WEST,2026-05-11,South,East,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010143,HUB_E_WEST,2026-05-11,North,River,standard,marketplace,S,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010144,HUB_E_WEST,2026-05-11,South,North,standard,direct_seller,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010145,HUB_E_WEST,2026-05-11,North,East,standard,small_business,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010146,HUB_E_WEST,2026-05-11,River,River,economy,enterprise,S,3-5kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010147,HUB_E_WEST,2026-05-11,West,North,standard,marketplace,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010148,HUB_E_WEST,2026-05-11,East,West,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010149,HUB_E_WEST,2026-05-11,Metro,East,express,marketplace,S,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010150,HUB_E_WEST,2026-05-11,Metro,South,standard,direct_seller,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010151,HUB_E_WEST,2026-05-11,Metro,Metro,economy,marketplace,XS,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010152,HUB_E_WEST,2026-05-11,River,South,standard,direct_seller,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010153,HUB_E_WEST,2026-05-11,West,Metro,standard,enterprise,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010154,HUB_E_WEST,2026-05-11,North,West,standard,small_business,M,3-5kg,2,2,failed,rider capacity,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0010155,HUB_E_WEST,2026-05-12,South,South,express,marketplace,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010156,HUB_E_WEST,2026-05-12,East,East,standard,small_business,XS,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010157,HUB_E_WEST,2026-05-12,East,South,standard,enterprise,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010158,HUB_E_WEST,2026-05-12,East,West,economy,small_business,L,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010159,HUB_E_WEST,2026-05-12,River,River,standard,enterprise,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010160,HUB_E_WEST,2026-05-12,East,South,economy,marketplace,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010161,HUB_E_WEST,2026-05-12,North,South,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010162,HUB_E_WEST,2026-05-12,South,South,economy,marketplace,M,1-3kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010163,HUB_E_WEST,2026-05-12,South,East,express,direct_seller,XS,1-3kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0010164,HUB_E_WEST,2026-05-12,Metro,River,standard,direct_seller,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0010165,HUB_E_WEST,2026-05-12,North,East,express,enterprise,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010166,HUB_E_WEST,2026-05-12,East,West,economy,marketplace,M,1-3kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010167,HUB_E_WEST,2026-05-12,Metro,River,express,small_business,XS,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010168,HUB_E_WEST,2026-05-12,South,Metro,standard,small_business,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010169,HUB_E_WEST,2026-05-12,South,North,standard,marketplace,M,10kg+,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010170,HUB_E_WEST,2026-05-12,Metro,North,standard,direct_seller,S,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010171,HUB_E_WEST,2026-05-12,North,East,standard,marketplace,XL,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010172,HUB_E_WEST,2026-05-12,West,South,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010173,HUB_E_WEST,2026-05-12,South,Metro,standard,marketplace,XS,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010174,HUB_E_WEST,2026-05-12,River,Metro,standard,marketplace,L,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0010175,HUB_E_WEST,2026-05-12,West,River,standard,small_business,S,10kg+,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010176,HUB_E_WEST,2026-05-12,South,South,standard,enterprise,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010177,HUB_E_WEST,2026-05-12,River,Metro,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010178,HUB_E_WEST,2026-05-12,Metro,Metro,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010179,HUB_E_WEST,2026-05-12,Metro,East,standard,enterprise,L,3-5kg,2,3,failed,customer not available,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0010180,HUB_E_WEST,2026-05-12,River,Metro,standard,direct_seller,M,3-5kg,2,3,failed,bad address,4,TRUE,FALSE,TRUE,TRUE,TRUE
P0010181,HUB_E_WEST,2026-05-12,North,Metro,economy,small_business,S,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010182,HUB_E_WEST,2026-05-12,South,South,express,small_business,M,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,TRUE
P0010183,HUB_E_WEST,2026-05-12,Metro,River,economy,marketplace,XS,10kg+,3,4,delivered_late,,2,TRUE,TRUE,TRUE,FALSE,TRUE
P0010184,HUB_E_WEST,2026-05-12,South,River,express,marketplace,XS,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010185,HUB_E_WEST,2026-05-12,South,Metro,standard,small_business,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010186,HUB_E_WEST,2026-05-12,West,South,standard,small_business,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010187,HUB_E_WEST,2026-05-12,South,River,economy,direct_seller,S,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010188,HUB_E_WEST,2026-05-12,West,West,express,direct_seller,XS,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010189,HUB_E_WEST,2026-05-12,West,River,express,direct_seller,M,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010190,HUB_E_WEST,2026-05-12,North,North,standard,small_business,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010191,HUB_E_WEST,2026-05-12,Metro,South,express,small_business,M,3-5kg,1,1,delivered_on_time,,3,TRUE,FALSE,TRUE,TRUE,TRUE
P0010192,HUB_E_WEST,2026-05-12,South,River,economy,marketplace,XL,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010193,HUB_E_WEST,2026-05-12,North,South,economy,marketplace,S,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010194,HUB_E_WEST,2026-05-12,West,West,express,enterprise,XS,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010195,HUB_F_RIVER,2026-04-01,South,East,standard,direct_seller,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010196,HUB_F_RIVER,2026-04-01,West,Metro,standard,direct_seller,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010197,HUB_F_RIVER,2026-04-01,North,River,standard,small_business,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0010198,HUB_F_RIVER,2026-04-01,South,North,economy,marketplace,XL,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0010199,HUB_F_RIVER,2026-04-01,East,East,standard,enterprise,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010200,HUB_F_RIVER,2026-04-01,Metro,North,express,marketplace,M,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010201,HUB_F_RIVER,2026-04-01,East,Metro,economy,direct_seller,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010202,HUB_F_RIVER,2026-04-01,River,Metro,express,marketplace,L,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010203,HUB_F_RIVER,2026-04-01,River,River,standard,marketplace,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0010204,HUB_F_RIVER,2026-04-01,River,East,economy,small_business,L,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010205,HUB_F_RIVER,2026-04-01,Metro,West,economy,direct_seller,M,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010206,HUB_F_RIVER,2026-04-01,East,Metro,economy,enterprise,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010207,HUB_F_RIVER,2026-04-01,River,West,standard,direct_seller,S,5-10kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010208,HUB_F_RIVER,2026-04-01,River,Metro,express,direct_seller,S,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010209,HUB_F_RIVER,2026-04-01,South,Metro,standard,marketplace,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010210,HUB_F_RIVER,2026-04-01,North,Metro,standard,direct_seller,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010211,HUB_F_RIVER,2026-04-01,Metro,South,standard,direct_seller,M,1-3kg,2,4,failed,weather/disruption,3,TRUE,TRUE,TRUE,FALSE,FALSE
P0010212,HUB_F_RIVER,2026-04-01,South,River,standard,direct_seller,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010213,HUB_F_RIVER,2026-04-01,River,Remote,express,direct_seller,S,3-5kg,1,2,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,FALSE
P0010214,HUB_F_RIVER,2026-04-01,Metro,Metro,express,direct_seller,M,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010215,HUB_F_RIVER,2026-04-01,South,North,standard,direct_seller,L,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010216,HUB_F_RIVER,2026-04-01,Metro,River,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010217,HUB_F_RIVER,2026-04-01,North,East,standard,direct_seller,M,5-10kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,FALSE
P0010218,HUB_F_RIVER,2026-04-01,Metro,Metro,express,direct_seller,M,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010219,HUB_F_RIVER,2026-04-01,East,East,economy,marketplace,M,3-5kg,3,3,failed,routing delay,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0010220,HUB_F_RIVER,2026-04-01,West,North,standard,small_business,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010221,HUB_F_RIVER,2026-04-01,Metro,West,standard,direct_seller,XL,0-1kg,2,3,failed,hub backlog,2,TRUE,TRUE,TRUE,FALSE,FALSE
P0010222,HUB_F_RIVER,2026-04-01,East,Metro,standard,marketplace,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010223,HUB_F_RIVER,2026-04-01,West,Metro,standard,marketplace,S,0-1kg,2,2,failed,bad address,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0010224,HUB_F_RIVER,2026-04-01,North,Metro,standard,marketplace,S,1-3kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,FALSE
P0010225,HUB_F_RIVER,2026-04-01,West,South,economy,direct_seller,L,0-1kg,3,4,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,FALSE
P0010226,HUB_F_RIVER,2026-04-01,North,West,standard,marketplace,XS,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010227,HUB_F_RIVER,2026-04-01,North,Remote,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010228,HUB_F_RIVER,2026-04-01,North,West,express,small_business,S,3-5kg,1,2,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,FALSE
P0010229,HUB_F_RIVER,2026-04-01,North,East,economy,marketplace,L,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010230,HUB_F_RIVER,2026-04-01,South,Metro,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010231,HUB_F_RIVER,2026-04-01,South,North,standard,small_business,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010232,HUB_F_RIVER,2026-04-01,River,Metro,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010233,HUB_F_RIVER,2026-04-01,East,West,economy,enterprise,M,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010234,HUB_F_RIVER,2026-04-01,River,Remote,standard,marketplace,M,3-5kg,2,2,failed,bad address,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0010235,HUB_F_RIVER,2026-04-02,South,South,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010236,HUB_F_RIVER,2026-04-02,East,Metro,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010237,HUB_F_RIVER,2026-04-02,East,South,standard,direct_seller,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010238,HUB_F_RIVER,2026-04-02,West,Remote,express,direct_seller,XS,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010239,HUB_F_RIVER,2026-04-02,West,South,express,direct_seller,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010240,HUB_F_RIVER,2026-04-02,East,West,standard,small_business,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010241,HUB_F_RIVER,2026-04-02,West,East,standard,small_business,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010242,HUB_F_RIVER,2026-04-02,North,North,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010243,HUB_F_RIVER,2026-04-02,River,North,express,enterprise,M,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010244,HUB_F_RIVER,2026-04-02,Metro,North,economy,direct_seller,S,10kg+,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010245,HUB_F_RIVER,2026-04-02,South,River,standard,small_business,M,0-1kg,2,3,failed,routing delay,3,TRUE,FALSE,TRUE,FALSE,FALSE
P0010246,HUB_F_RIVER,2026-04-02,East,Metro,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010247,HUB_F_RIVER,2026-04-02,South,East,standard,direct_seller,XS,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010248,HUB_F_RIVER,2026-04-02,South,Metro,economy,direct_seller,M,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010249,HUB_F_RIVER,2026-04-02,South,Remote,standard,marketplace,XS,1-3kg,2,2,failed,hub backlog,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010250,HUB_F_RIVER,2026-04-02,West,Metro,standard,direct_seller,XL,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010251,HUB_F_RIVER,2026-04-02,West,East,economy,marketplace,XL,1-3kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0010252,HUB_F_RIVER,2026-04-02,South,East,standard,direct_seller,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010253,HUB_F_RIVER,2026-04-02,West,East,standard,direct_seller,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010254,HUB_F_RIVER,2026-04-02,South,South,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0010255,HUB_F_RIVER,2026-04-02,River,Metro,standard,small_business,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010256,HUB_F_RIVER,2026-04-02,East,North,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010257,HUB_F_RIVER,2026-04-02,East,West,economy,marketplace,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010258,HUB_F_RIVER,2026-04-02,East,River,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010259,HUB_F_RIVER,2026-04-02,South,Metro,standard,direct_seller,S,5-10kg,2,2,failed,customer not available,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010260,HUB_F_RIVER,2026-04-02,Metro,Metro,standard,direct_seller,M,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010261,HUB_F_RIVER,2026-04-02,North,River,express,marketplace,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010262,HUB_F_RIVER,2026-04-02,Metro,North,standard,marketplace,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010263,HUB_F_RIVER,2026-04-02,North,Metro,standard,small_business,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0010264,HUB_F_RIVER,2026-04-02,River,River,economy,marketplace,M,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010265,HUB_F_RIVER,2026-04-02,South,River,economy,direct_seller,M,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010266,HUB_F_RIVER,2026-04-02,North,East,standard,small_business,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010267,HUB_F_RIVER,2026-04-02,North,Metro,economy,marketplace,S,1-3kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
